id,scan_id,signal_type,status,evidence_text,source_type,source_reference,confidence,created_at
4b213149-90cb-4ae6-94be-2320069f6772,73679af7-68e5-400f-ba1a-f0a2c7e1df4a,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-04-30T11:19:47
483b91bd-2a35-4446-8674-297f39325962,f4d2d154-45da-4497-ae1b-3b7a2aca2808,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-02-20T09:20:00
8d4f5761-6d2c-4868-be84-b27f83f4808c,f4d2d154-45da-4497-ae1b-3b7a2aca2808,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-02-20T09:20:00
7dba73be-85ac-4c21-bea3-a316f15dd51f,f4d2d154-45da-4497-ae1b-3b7a2aca2808,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-02-20T09:20:00
112dc781-bfc0-442d-88c9-ba2e12c187a3,f4d2d154-45da-4497-ae1b-3b7a2aca2808,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-02-20T09:20:00
f446faea-f57f-40b6-8803-7fd9a988e377,f4d2d154-45da-4497-ae1b-3b7a2aca2808,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-02-20T09:20:00
3e867bf4-cf13-46a6-bdee-06296049afb8,f4d2d154-45da-4497-ae1b-3b7a2aca2808,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-02-20T09:20:00
766894e0-e566-4a84-94c0-67b71e3039c7,15ba376f-d12c-404a-b967-fe7d8226cc07,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-04-29T08:34:32
fcf2c0c1-fe01-4478-a8d8-cf3592f38101,15ba376f-d12c-404a-b967-fe7d8226cc07,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-04-29T08:34:32
5f3212e1-0ff8-4474-8d6e-a5056567269e,15ba376f-d12c-404a-b967-fe7d8226cc07,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-04-29T08:34:32
ded95d26-2d5b-4738-910c-9fc5cf84b4a9,15ba376f-d12c-404a-b967-fe7d8226cc07,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-04-29T08:34:32
3c24c9e0-6598-4f5c-ad64-55e0b23c2bfd,15ba376f-d12c-404a-b967-fe7d8226cc07,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-04-29T08:34:32
c9bdb476-6d82-4b60-a7ec-22c7d7ced1ee,15ba376f-d12c-404a-b967-fe7d8226cc07,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-04-29T08:34:32
c29c6b46-aaf8-40ac-848c-498c7b8ddb3d,96f3c8c2-f934-4bb7-a622-e047aa52810f,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-06-19T16:59:36
397a68e4-49a4-447e-9779-92dc19d039c3,96f3c8c2-f934-4bb7-a622-e047aa52810f,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-06-19T16:59:36
873c9419-7d99-49f6-9989-823415f7f2e1,96f3c8c2-f934-4bb7-a622-e047aa52810f,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-06-19T16:59:36
fd0f6c43-fb0e-4124-a37f-cfd59e29f66c,96f3c8c2-f934-4bb7-a622-e047aa52810f,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-06-19T16:59:36
5c460273-7d67-4bea-8c5e-04e2fd7e2a96,96f3c8c2-f934-4bb7-a622-e047aa52810f,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-06-19T16:59:36
f4e0df3f-1444-448d-af18-84f50609a1db,96f3c8c2-f934-4bb7-a622-e047aa52810f,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-06-19T16:59:36
a8678088-2675-40d4-b286-8dafeef3b450,5ae29300-3ebd-4a79-a15c-692563988c70,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-04-07T06:07:08
70fcb033-1c91-4074-a2ac-93247c54805d,5ae29300-3ebd-4a79-a15c-692563988c70,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-04-07T06:07:08
28dd2a9d-71df-4ff6-a178-18b7ba339808,5ae29300-3ebd-4a79-a15c-692563988c70,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-04-07T06:07:08
09652ea5-a529-472f-b3dd-cfe1c8585212,5ae29300-3ebd-4a79-a15c-692563988c70,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-04-07T06:07:08
824610af-dce4-492b-8bd6-47298931c8ab,5ae29300-3ebd-4a79-a15c-692563988c70,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-04-07T06:07:08
28698efa-5b51-4c7e-8c74-c8affd3ce532,5ae29300-3ebd-4a79-a15c-692563988c70,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-04-07T06:07:08
60e22b8d-ae99-487d-bb79-672c885f3ee7,fae72e28-5fb1-4da8-be29-9f2d2feed9a2,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-09-13T16:59:01
fae58c5d-24a4-4add-ab3c-51fdee04798a,fae72e28-5fb1-4da8-be29-9f2d2feed9a2,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-09-13T16:59:01
3ba10d20-76c8-455b-ba35-f054c19ba424,fae72e28-5fb1-4da8-be29-9f2d2feed9a2,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-09-13T16:59:01
ad15ff0f-70f6-4982-856c-1d5812bfd8d3,fae72e28-5fb1-4da8-be29-9f2d2feed9a2,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-09-13T16:59:01
6cfe3131-a4bf-497e-8322-7aa4198ca398,fae72e28-5fb1-4da8-be29-9f2d2feed9a2,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-09-13T16:59:01
a569d60b-f2dd-4339-b362-35c7b9db2f13,fae72e28-5fb1-4da8-be29-9f2d2feed9a2,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-09-13T16:59:01
cf2c1bb7-75f6-4dec-b02d-92caa04a87cc,1bb7948c-4085-4fff-8d05-4618546e5895,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-11-06T17:56:23
8e0c407a-725e-4015-8b97-9b1240020608,1bb7948c-4085-4fff-8d05-4618546e5895,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-11-06T17:56:23
4f67e236-2569-4c28-ab36-d01f004e677a,1bb7948c-4085-4fff-8d05-4618546e5895,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-11-06T17:56:23
bc4d6af6-fa10-4427-b2db-5e2753469a7b,1bb7948c-4085-4fff-8d05-4618546e5895,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-11-06T17:56:23
3d96a061-3ba7-4041-94b4-274c03a4e319,1bb7948c-4085-4fff-8d05-4618546e5895,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-11-06T17:56:23
44190fdb-6816-4eb3-83ed-ac67d07465f0,1bb7948c-4085-4fff-8d05-4618546e5895,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-11-06T17:56:23
07cb793d-500b-4b07-9066-987a05b69e43,956643aa-5d82-46ea-ad26-bb66539c4890,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-07-07T11:52:24
82d5096f-228c-40a7-9fe6-0d0878f603a0,956643aa-5d82-46ea-ad26-bb66539c4890,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-07-07T11:52:24
ed281d40-964a-48e8-b212-5d9dae4bc111,956643aa-5d82-46ea-ad26-bb66539c4890,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-07-07T11:52:24
f1bdd55b-79be-4fa9-b512-b99b3b450771,956643aa-5d82-46ea-ad26-bb66539c4890,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-07-07T11:52:24
c2c51ba1-ecb0-4e3d-b172-e86f03c9eb76,956643aa-5d82-46ea-ad26-bb66539c4890,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-07-07T11:52:24
1b22b864-01a9-48a7-b5c9-38bf68f17042,956643aa-5d82-46ea-ad26-bb66539c4890,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-07-07T11:52:24
f39e6c1e-9176-4ee9-9ef4-015585ed204e,805b9b56-b216-4be4-b6f9-53e945895d9e,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-03-07T06:32:50
c8044b2f-2137-4d2d-a5e3-d0a7b852aa11,805b9b56-b216-4be4-b6f9-53e945895d9e,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-03-07T06:32:50
59d970ca-752f-4654-9bb6-e9fcf04d70bd,805b9b56-b216-4be4-b6f9-53e945895d9e,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-03-07T06:32:50
94edb561-0ea7-49dc-8b6d-8080b381ff9f,805b9b56-b216-4be4-b6f9-53e945895d9e,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-03-07T06:32:50
c953e9a0-ff52-4c5c-a2b2-a0d4641ed341,805b9b56-b216-4be4-b6f9-53e945895d9e,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-03-07T06:32:50
e8663b04-699c-43db-8446-522c4f54ce62,805b9b56-b216-4be4-b6f9-53e945895d9e,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-03-07T06:32:50
5fe7507a-5326-47ca-b7bc-7420cd6e8805,de782c49-4c90-4e3c-a916-1265ce16991b,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-05-04T03:01:05
47e2811c-ae77-4c1f-8b14-86639acecfc9,de782c49-4c90-4e3c-a916-1265ce16991b,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-05-04T03:01:05
f47b4d0a-45ce-40cc-a150-6f559692e981,de782c49-4c90-4e3c-a916-1265ce16991b,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-05-04T03:01:05
f10b3019-492c-4fa2-8ed0-d2f91ea15d44,de782c49-4c90-4e3c-a916-1265ce16991b,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-05-04T03:01:05
73698691-9589-47b3-91a0-7b60df49bfb8,de782c49-4c90-4e3c-a916-1265ce16991b,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-05-04T03:01:05
ccb3989e-fb9b-4183-8abd-907a97568ad3,de782c49-4c90-4e3c-a916-1265ce16991b,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-05-04T03:01:05
104443aa-dc81-4f47-8a14-de8d9fc22b57,b622e8cf-4841-4a67-abb6-23f5871bad72,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-06-07T16:07:18
4d4d3f93-df88-416d-a11b-5670c01af325,b622e8cf-4841-4a67-abb6-23f5871bad72,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-06-07T16:07:18
d550a919-b7ab-47e1-9283-6f90920668c5,b622e8cf-4841-4a67-abb6-23f5871bad72,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-06-07T16:07:18
337623ce-9e57-4031-99d1-1949a97c1fe2,b622e8cf-4841-4a67-abb6-23f5871bad72,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-06-07T16:07:18
d03303ef-f5a4-4951-a935-b6f06d3ef7fe,b622e8cf-4841-4a67-abb6-23f5871bad72,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-06-07T16:07:18
830d61a7-72f5-44de-8ede-1747d2596d1a,b622e8cf-4841-4a67-abb6-23f5871bad72,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-06-07T16:07:18
a9a547a7-59a8-46f4-b566-1d02c93df3ba,d7e7dad7-0149-4a79-aa1c-2e3721c8db55,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-06-24T10:05:56
f1294a69-af75-43fe-8d75-7cfad61e2b7c,d7e7dad7-0149-4a79-aa1c-2e3721c8db55,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-06-24T10:05:56
982c6fb1-d5cb-40ab-a763-83189bb5c730,d7e7dad7-0149-4a79-aa1c-2e3721c8db55,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-06-24T10:05:56
4285b759-5ff3-44b7-9de9-60fae05f338b,d7e7dad7-0149-4a79-aa1c-2e3721c8db55,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-06-24T10:05:56
f1315cbe-16b4-4fe5-9511-fdbcfd2b9829,d7e7dad7-0149-4a79-aa1c-2e3721c8db55,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-06-24T10:05:56
2bbe624a-f7cd-44db-846e-6f7fdf16a936,d7e7dad7-0149-4a79-aa1c-2e3721c8db55,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-06-24T10:05:56
2e81cff4-2bc2-4fec-9949-9d43ba6272b8,12d51ca6-d2eb-43df-9ce7-2530f837ffdf,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-07-20T11:47:45
d4b57377-df25-4e4c-ac3a-fd8f82b01bd3,12d51ca6-d2eb-43df-9ce7-2530f837ffdf,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-07-20T11:47:45
60d35190-bdf7-454d-bc3a-2d2df07ab9c8,12d51ca6-d2eb-43df-9ce7-2530f837ffdf,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-07-20T11:47:45
33ef7996-da49-431e-aaab-fd58e539fff2,12d51ca6-d2eb-43df-9ce7-2530f837ffdf,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-07-20T11:47:45
17c34eb7-f549-4f6f-9633-7bfcc1712240,12d51ca6-d2eb-43df-9ce7-2530f837ffdf,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-07-20T11:47:45
9313de28-b59b-4dc2-9bde-d3bc09865aaf,12d51ca6-d2eb-43df-9ce7-2530f837ffdf,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-07-20T11:47:45
61e20915-6990-4a59-a4ac-74a32644fd17,2020b369-ae04-41b3-b96a-ffd7d41b0d05,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-05-11T07:07:30
761e4d9b-fc8f-4900-9fda-614d1b33c2fe,2020b369-ae04-41b3-b96a-ffd7d41b0d05,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-05-11T07:07:30
d8cd3a5c-6cbe-4e5c-be36-1f274787ff7d,2020b369-ae04-41b3-b96a-ffd7d41b0d05,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-05-11T07:07:30
be599de6-871c-45da-be32-384c403175b7,2020b369-ae04-41b3-b96a-ffd7d41b0d05,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-05-11T07:07:30
9f48719e-af67-4d2b-b96a-0cbbaa0c3369,2020b369-ae04-41b3-b96a-ffd7d41b0d05,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-05-11T07:07:30
87f40873-90f9-4f61-bbe5-161f1836e959,2020b369-ae04-41b3-b96a-ffd7d41b0d05,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-05-11T07:07:30
76ae98d1-cb6b-4959-ac96-9c474427b974,db61cbfc-2865-48b9-9dae-e51f886fea13,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-08-11T07:40:39
3b501a24-d8dc-49d9-9828-7aa23b565f96,db61cbfc-2865-48b9-9dae-e51f886fea13,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-08-11T07:40:39
5a962571-194f-4d70-bd86-f7c8fd420137,db61cbfc-2865-48b9-9dae-e51f886fea13,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-08-11T07:40:39
1417a458-efe8-4478-89db-8f012732e5b1,db61cbfc-2865-48b9-9dae-e51f886fea13,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-08-11T07:40:39
33c27935-e2d9-436d-a78a-eb2841e5d214,db61cbfc-2865-48b9-9dae-e51f886fea13,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-08-11T07:40:39
cb515d35-b737-4c66-a507-d30ad2e1e2d8,db61cbfc-2865-48b9-9dae-e51f886fea13,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-08-11T07:40:39
1329a17f-e6c2-4d42-be6e-7f9cc7cd2170,b525ac25-1136-451c-9e69-a708f996a9be,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-07-02T09:52:20
6771d4e8-ca02-4c2d-a778-b4f832fd1727,b525ac25-1136-451c-9e69-a708f996a9be,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-07-02T09:52:20
f59969fb-75ad-43f0-9f7e-8aad13298937,b525ac25-1136-451c-9e69-a708f996a9be,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-07-02T09:52:20
e8e55f26-6df7-440d-9a88-5d8830dff664,b525ac25-1136-451c-9e69-a708f996a9be,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-07-02T09:52:20
2d96e9ac-cc57-4b56-a029-34ba4e3d1742,b525ac25-1136-451c-9e69-a708f996a9be,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-07-02T09:52:20
d953e8cd-8879-4ac3-806d-6b3ac35a197c,b525ac25-1136-451c-9e69-a708f996a9be,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-07-02T09:52:20
bb9f5a33-14b8-453d-a543-19148d7819de,15921291-5321-453b-aef4-8d2c2e6d4860,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-08-07T13:30:14
57cdd1f1-63e8-46fb-9a74-23116dc2bb0d,15921291-5321-453b-aef4-8d2c2e6d4860,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-08-07T13:30:14
eb6fd748-266d-411a-97e9-e2050ee3885c,15921291-5321-453b-aef4-8d2c2e6d4860,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-08-07T13:30:14
b6a28d1b-6d8f-4924-8369-d4587fcb889a,15921291-5321-453b-aef4-8d2c2e6d4860,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-08-07T13:30:14
571292f0-235b-4015-a152-31a4605f0407,15921291-5321-453b-aef4-8d2c2e6d4860,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-08-07T13:30:14
db658a6b-8407-45f8-949c-42af66523684,15921291-5321-453b-aef4-8d2c2e6d4860,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-08-07T13:30:14
de120400-8cdb-492b-9329-1ef411ad30f3,27f1b858-c0d5-43a1-ae2e-b4eea94e7036,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-09-24T10:13:49
c4399986-762c-401c-a523-edfae9719fda,27f1b858-c0d5-43a1-ae2e-b4eea94e7036,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-09-24T10:13:49
51afc79c-63cc-410e-b2d2-71dcd864fba2,27f1b858-c0d5-43a1-ae2e-b4eea94e7036,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-09-24T10:13:49
34cc86ae-d0c6-43f7-9fe8-cd4d6de98be4,27f1b858-c0d5-43a1-ae2e-b4eea94e7036,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-09-24T10:13:49
895c1094-5f64-457d-8ad5-6d8de1fb774d,27f1b858-c0d5-43a1-ae2e-b4eea94e7036,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-09-24T10:13:49
a3505ddb-2af5-40b1-82f9-fce8c3653983,27f1b858-c0d5-43a1-ae2e-b4eea94e7036,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-09-24T10:13:49
4935dfbb-4922-48d6-b33e-1a2ce46bf9eb,ea848588-fb15-4fdc-b20a-394e91c8e068,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-06-19T16:52:38
66f01410-ebbc-419a-ac10-73ee0daa7cb4,ea848588-fb15-4fdc-b20a-394e91c8e068,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-06-19T16:52:38
7bf386c1-9ac4-44d3-b8af-1ba49d061132,ea848588-fb15-4fdc-b20a-394e91c8e068,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-06-19T16:52:38
e5d17578-d5f1-4a08-8060-3cb8db67bb01,ea848588-fb15-4fdc-b20a-394e91c8e068,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-06-19T16:52:38
687093e1-70cd-4127-9002-e844edc07dea,ea848588-fb15-4fdc-b20a-394e91c8e068,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-06-19T16:52:38
ddeaa676-f26f-4c07-a241-59f2fa5decbf,ea848588-fb15-4fdc-b20a-394e91c8e068,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-06-19T16:52:38
3a96bb86-e2e2-4cc2-af28-d1f24441796a,8cef02fa-eaef-4765-99c8-0055d2e2ce38,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-02-28T11:52:33
